YO30 6WW,53.9782170000,-1.0653730000
YO30 6ZS,53.9761860000,-1.1007300000
YO30 7AA,53.9647770000,-1.0919820000
YO30 7AB,53.9649980000,-1.0926330000
YO30 7AD,53.9653690000,-1.0917410000
YO30 7AE,53.9653740000,-1.0913290000
YO30 7AF,53.9651750000,-1.0911350000
YO30 7AG,53.9673880000,-1.0878190000
YO30 7AH,53.9672580000,-1.0884380000
YO30 7AJ,53.9675570000,-1.0887150000
YO30 7AL,53.9678670000,-1.0893390000
YO30 7AN,53.9686930000,-1.0904130000
YO30 7AP,53.9710710000,-1.0851470000
YO30 7AQ,53.9687820000,-1.0879010000
YO30 7AR,53.9711570000,-1.0858620000
YO30 7AS,53.9695560000,-1.0868020000
YO30 7AT,53.9695980000,-1.0864450000
YO30 7AU,53.9705250000,-1.0877720000
YO30 7AW,53.9695500000,-1.0861010000
YO30 7AX,53.9711330000,-1.0862890000
YO30 7AY,53.9712080000,-1.0865920000
YO30 7AZ,53.9717870000,-1.0871590000
YO30 7BA,53.9711890000,-1.0876350000
YO30 7BB,53.9709520000,-1.0872080000
YO30 7BE,53.9702690000,-1.0883870000
YO30 7BF,53.9660860000,-1.0894100000
YO30 7BH,53.9625650000,-1.0894330000
YO30 7BJ,53.9625290000,-1.0906140000
YO30 7BL,53.9632510000,-1.0862780000
YO30 7BN,53.9628820000,-1.0850880000
YO30 7BP,53.9636330000,-1.0857210000
YO30 7BQ,53.9614860000,-1.0918190000
YO30 7BR,53.9642550000,-1.0848150000
YO30 7BS,53.9645380000,-1.0853820000
YO30 7BT,53.9639180000,-1.0865900000
YO30 7BU,53.9645270000,-1.0874150000
YO30 7BW,53.9633190000,-1.0858410000
YO30 7BY,53.9680720000,-1.0856000000
YO30 7BZ,53.9640000000,-1.0878930000
YO30 7DA,53.9641470000,-1.0882310000
YO30 7DB,53.9664510000,-1.0912190000
YO30 7DD,53.9636660000,-1.0900040000
YO30 7DE,53.9633820000,-1.0893080000
YO30 7DF,53.9648300000,-1.0894210000
YO30 7DG,53.9654030000,-1.0903380000
YO30 7DH,53.9644010000,-1.0909940000
YO30 7DJ,53.9626600000,-1.0925160000
YO30 7DL,53.9617430000,-1.0936790000
YO30 7DN,53.9628730000,-1.0933800000
YO30 7DP,53.9652210000,-1.0900160000
YO30 7DQ,53.9657260000,-1.0902240000
YO30 7DR,53.9620260000,-1.0894970000
YO30 7DS,53.9625720000,-1.0903540000
YO30 7DT,53.9622160000,-1.0908040000
YO30 7DU,53.9640920000,-1.0858220000
YO30 7DW,53.9635300000,-1.0922470000
YO30 7DX,53.9619790000,-1.0904220000
YO30 7DY,53.9615620000,-1.0911840000
YO30 7DZ,53.9634760000,-1.0885220000
YO30 7EA,53.9667350000,-1.0906440000
YO30 7EB,53.9631580000,-1.0906460000
YO30 7ED,53.9629640000,-1.0898880000
YO30 7EF,53.9713260000,-1.0879070000
YO30 7EG,53.9655040000,-1.0906100000
YO30 7EH,53.9708850000,-1.0879470000
YO30 7WH,53.9626490000,-1.0887360000
YO30 7WS,53.9782170000,-1.0653730000
YO30 7XZ,53.9640460000,-1.0879740000
YO30 5ZB,53.9790010000,-1.0985200000
YO30 5ZD,53.9800600000,-1.0984050000
YO30 5ZE,53.9789620000,-1.0969800000
YO30 5ZF,53.9798930000,-1.0964420000
YO30 5ZG,53.9811670000,-1.1057310000
YO30 5ZH,53.9804800000,-1.1052430000
YO30 5ZJ,53.9800350000,-1.1058780000
YO30 5ZL,53.9811200000,-1.1030640000
YO30 5ZN,53.9818230000,-1.1045430000
YO30 5ZP,53.9815830000,-1.1037250000
YO30 5ZQ,53.9820180000,-1.1053470000
YO30 6AA,53.9657420000,-1.0911630000
YO30 6AB,53.9661200000,-1.0925020000
YO30 6AD,53.9681750000,-1.0908870000
YO30 6AE,53.9665720000,-1.0915620000
YO30 6AG,53.9684170000,-1.0907300000
YO30 6AH,53.9700730000,-1.0957090000
YO30 6AL,53.9669160000,-1.0932110000
YO30 6AP,53.9693490000,-1.0942310000
YO30 6AQ,53.9677830000,-1.0912130000
YO30 6AR,53.9685450000,-1.0934400000
YO30 6AS,53.9676650000,-1.0959140000
YO30 6AT,53.9696260000,-1.0937370000
