L12 9LJ,53.4246530000,-2.8810280000
L12 9LL,53.4253970000,-2.8812540000
L12 9LN,53.4246810000,-2.8821420000
L12 9LP,53.4234450000,-2.8814840000
L12 9LQ,53.4275560000,-2.8847600000
L12 9LR,53.4242160000,-2.8829450000
L12 9LS,53.4272200000,-2.8911490000
L12 9LT,53.4262110000,-2.8914590000
L12 9LU,53.4274280000,-2.8825300000
L12 9LW,53.4243660000,-2.8821200000
L12 9LX,53.4263200000,-2.8805050000
L12 9LY,53.4271650000,-2.8829310000
L12 9LZ,53.4265180000,-2.8816680000
L12 9NA,53.4274510000,-2.8830870000
L12 9NB,53.4279100000,-2.8818330000
L12 9ND,53.4271180000,-2.8795740000
L12 9NE,53.4273200000,-2.8813540000
L12 9NF,53.4284520000,-2.8826720000
L12 9NW,53.4239580000,-2.8801560000
L12 6QP,53.4369750000,-2.8833740000
L12 6QQ,53.4344910000,-2.8841360000
L12 6QR,53.4343620000,-2.8797080000
L12 6QS,53.4357560000,-2.8831390000
L12 6QT,53.4331020000,-2.8798330000
L12 6QU,53.4355380000,-2.8834510000
L12 6QW,53.4305830000,-2.8789530000
L12 6QX,53.4327950000,-2.8799920000
L12 6QY,53.4331670000,-2.8783890000
L12 6QZ,53.4326620000,-2.8785590000
L12 6RA,53.4358540000,-2.8797240000
L12 6RB,53.4366720000,-2.8821490000
L12 6RD,53.4357050000,-2.8816480000
L12 6RE,53.4353550000,-2.8811730000
L12 6RF,53.4352090000,-2.8805390000
L12 6RG,53.4356520000,-2.8802620000
L12 6RH,53.4347530000,-2.8803180000
L12 6RJ,53.4361120000,-2.8836430000
L12 6RL,53.4328880000,-2.8768770000
L12 6RN,53.4344420000,-2.8785360000
L12 6RP,53.4329040000,-2.8774960000
L12 6RQ,53.4351750000,-2.8803270000
L12 6RR,53.4330430000,-2.8804940000
L12 6RS,53.4368660000,-2.8826500000
L12 6RW,53.4336700000,-2.8784600000
L12 6RY,53.4345210000,-2.8824210000
L12 7HA,53.4305990000,-2.9220600000
L12 7HB,53.4308980000,-2.9206660000
L12 7HD,53.4307950000,-2.9199570000
L12 7HE,53.4329750000,-2.9170080000
L12 7HF,53.4306560000,-2.9193520000
L12 7HG,53.4306240000,-2.9188390000
L12 7HH,53.4310650000,-2.9175540000
L12 7HJ,53.4320040000,-2.9205400000
L12 7HL,53.4315540000,-2.9206200000
L12 7HN,53.4326800000,-2.9215030000
L12 7HP,53.4331160000,-2.9209100000
L12 7HQ,53.4297470000,-2.9194980000
L12 7HR,53.4329660000,-2.9193410000
L12 7HS,53.4327740000,-2.9197740000
L12 7HT,53.4299590000,-2.9106070000
L12 7HU,53.4303800000,-2.9072150000
L12 7HW,53.4324220000,-2.9211360000
L12 7HX,53.4313450000,-2.9101690000
L12 7HY,53.4308390000,-2.9106710000
L12 7HZ,53.4302440000,-2.9109890000
L12 7JA,53.4266200000,-2.9156820000
L12 7JB,53.4318380000,-2.9105870000
L12 7JD,53.4305190000,-2.9114320000
L12 7JF,53.4272370000,-2.9162230000
L12 7JG,53.4320120000,-2.9122750000
L12 7JH,53.4330910000,-2.9136390000
L12 7JJ,53.4302860000,-2.9101320000
L12 7JL,53.4315590000,-2.9141630000
L12 7JN,53.4317790000,-2.9136410000
L12 7JP,53.4319730000,-2.9140670000
L12 7JQ,53.4336060000,-2.9133340000
L12 7JR,53.4319040000,-2.9148930000
L12 7JS,53.4307830000,-2.9145380000
L12 7JT,53.4306290000,-2.9134660000
L12 7JU,53.4274620000,-2.9126760000
L12 7JW,53.4313680000,-2.9120820000
L12 7JY,53.4309150000,-2.9137730000
L12 7JZ,53.4311320000,-2.9135070000
L12 7LA,53.4332420000,-2.9150120000
L12 7LB,53.4338410000,-2.9154470000
L12 7LD,53.4327020000,-2.9128030000
L12 7LG,53.4297480000,-2.9123030000
L12 7LH,53.4290410000,-2.9130710000
L12 7LJ,53.4320820000,-2.9162970000
L12 7LL,53.4326410000,-2.9160680000
L12 7LQ,53.4273090000,-2.9139950000
L12 7LR,53.4292470000,-2.9191100000
L12 7LS,53.4306060000,-2.9176650000
L12 7LT,53.4299240000,-2.9175600000
L12 7LW,53.4298300000,-2.9133590000
L12 7NA,53.4302690000,-2.9124500000
L12 8QA,53.4290660000,-2.9051700000
L12 8QB,53.4292170000,-2.9054140000
L12 8QD,53.4277060000,-2.9030490000
L12 8QF,53.4278850000,-2.9032180000
L12 8QG,53.4288080000,-2.9047280000
L12 8QH,53.4284540000,-2.9040880000
L12 8QJ,53.4286860000,-2.9041980000
L12 8QL,53.4255770000,-2.9017400000
L12 8QN,53.4280810000,-2.9034780000
L12 8QP,53.4273330000,-2.9024540000
L12 8QQ,53.4289410000,-2.9050170000
L12 8QR,53.4275290000,-2.9027890000
L12 8QS,53.4271730000,-2.9022850000
