EN8 9JW,51.7081160000,-0.0287390000
EN8 9JX,51.7088860000,-0.0306600000
EN8 9JY,51.6852060000,-0.0315430000
EN8 9LA,51.7093710000,-0.0327520000
EN8 9LB,51.7095130000,-0.0337450000
EN8 9LH,51.7098030000,-0.0349190000
EN8 9LP,51.7019050000,-0.0352900000
EN8 9LR,51.7020250000,-0.0355310000
EN8 9LS,51.7022230000,-0.0363650000
EN8 9LT,51.7025710000,-0.0399170000
EN8 9LU,51.7026300000,-0.0413400000
EN8 9LX,51.7025370000,-0.0421520000
EN8 9LY,51.7009050000,-0.0465200000
EN8 9LZ,51.7016110000,-0.0478790000
EN8 9NA,51.7019120000,-0.0484480000
EN8 9NB,51.7030310000,-0.0487040000
EN8 9ND,51.7050890000,-0.0471870000
EN8 9NE,51.7038400000,-0.0443410000
EN8 9NF,51.7040470000,-0.0481530000
EN8 9NG,51.7023300000,-0.0478630000
EN8 9NH,51.7046810000,-0.0481090000
EN8 9NJ,51.7031020000,-0.0418670000
EN8 9NL,51.7029110000,-0.0411800000
EN8 9NN,51.7029250000,-0.0387920000
EN8 9NP,51.7032430000,-0.0363030000
EN8 9NQ,51.7031570000,-0.0449350000
EN8 9NR,51.7036990000,-0.0365580000
EN8 9NS,51.7025300000,-0.0366810000
EN8 9NU,51.7024190000,-0.0353840000
EN8 9NW,51.7042260000,-0.0364340000
EN8 9PE,51.7058940000,-0.0469420000
EN8 9PF,51.7063170000,-0.0448250000
EN8 9PG,51.7061520000,-0.0468010000
EN8 9PH,51.7071150000,-0.0484820000
EN8 9PJ,51.7064800000,-0.0470330000
EN8 9PL,51.7069770000,-0.0477350000
EN8 9PN,51.7072820000,-0.0460570000
EN8 9PP,51.7073730000,-0.0444900000
EN8 9PR,51.7076250000,-0.0461290000
EN8 9PS,51.7073780000,-0.0475150000
EN8 9PT,51.7079910000,-0.0486760000
EN8 9PU,51.7082390000,-0.0480280000
EN8 9PW,51.7068050000,-0.0454990000
EN8 9PX,51.7080030000,-0.0456210000
EN8 9PY,51.7084450000,-0.0446180000
EN8 9PZ,51.7076460000,-0.0436100000
EN8 9QA,51.7070760000,-0.0434180000
EN8 9QF,51.7075070000,-0.0385210000
EN8 9QG,51.7069070000,-0.0392520000
EN8 9QH,51.7058000000,-0.0391880000
EN8 9QJ,51.7061830000,-0.0389690000
EN8 9QL,51.7059200000,-0.0399070000
EN8 9QN,51.7064820000,-0.0406930000
EN8 9QP,51.7059950000,-0.0411200000
EN8 9QQ,51.7072470000,-0.0385610000
EN8 9QR,51.7059490000,-0.0421920000
EN8 9QS,51.7066500000,-0.0416270000
EN8 9QT,51.7053330000,-0.0424510000
EN8 9QU,51.7056090000,-0.0404300000
EN8 9QX,51.7051290000,-0.0393480000
EN8 9QY,51.7048100000,-0.0412860000
EN8 9QZ,51.7044700000,-0.0413450000
EN8 9RA,51.7053850000,-0.0406970000
EN8 9RB,51.7039700000,-0.0415830000
EN8 9RD,51.7038140000,-0.0328050000
EN8 9RE,51.7042430000,-0.0321210000
EN8 9RG,51.7021050000,-0.0290300000
EN8 9RH,51.7016920000,-0.0301040000
EN8 9RJ,51.7016660000,-0.0312190000
EN8 9RL,51.7022960000,-0.0307720000
EN8 9RN,51.7034010000,-0.0322730000
EN8 9RQ,51.7015310000,-0.0296190000
EN8 9RR,51.7043640000,-0.0307550000
EN8 9RS,51.7073600000,-0.0335340000
EN8 9RT,51.7076270000,-0.0354910000
EN8 9RU,51.7088750000,-0.0348150000
EN8 9RW,51.7039010000,-0.0310070000
EN8 9RX,51.7081110000,-0.0343410000
EN8 9RY,51.7031680000,-0.0318200000
EN8 9RZ,51.7031670000,-0.0333250000
EN8 9SA,51.7080990000,-0.0231850000
EN8 9SB,51.7060780000,-0.0257020000
EN8 9SE,51.7080900000,-0.0255710000
EN8 9SF,51.7080940000,-0.0255440000
EN8 9SG,51.7079170000,-0.0251900000
EN8 9SH,51.7078120000,-0.0242970000
EN8 9SL,51.7042640000,-0.0266370000
EN8 9SP,51.7068000000,-0.0245150000
EN8 9SS,51.7056450000,-0.0239980000
EN8 9SU,51.7069910000,-0.0236090000
EN8 9TA,51.7071260000,-0.0243820000
EN8 9TB,51.7073320000,-0.0243150000
EN8 9TE,51.7046670000,-0.0262840000
EN8 9TJ,51.7087840000,-0.0247590000
EN8 9TL,51.7094140000,-0.0243580000
EN8 9TP,51.7072930000,-0.0236370000
EN8 9TR,51.7092270000,-0.0252610000
EN8 9TY,51.7087050000,-0.0236480000
EN8 9UD,51.7038040000,-0.0268570000
EN8 9XB,51.7034090000,-0.0478450000
