WR6 6YR,52.2594030000,-2.3238580000
WR6 6YS,52.2473260000,-2.3281200000
WR6 6YT,52.2521160000,-2.3352160000
WR6 6YU,52.2504470000,-2.3405360000
WR6 6YW,52.2540070000,-2.2882320000
WR6 6YX,52.2558230000,-2.3387570000
WR6 6YY,52.2433620000,-2.3113950000
WR6 6ZS,52.2921940000,-2.3629510000
WR6 6HT,52.2943620000,-2.3695780000
WR6 6HU,52.2936100000,-2.3658920000
WR6 6HW,52.2916130000,-2.3617590000
WR6 6HX,52.2983170000,-2.3683980000
WR6 6HY,52.2885090000,-2.3579770000
WR6 6HZ,52.2942690000,-2.3530380000
WR6 6JA,52.2928200000,-2.3365940000
WR6 6JB,52.2938790000,-2.3419800000
WR6 6JG,52.2926240000,-2.3790940000
WR6 6JH,52.2766450000,-2.3702550000
WR6 6JJ,52.2895010000,-2.3701720000
WR6 6JP,52.2933790000,-2.3591010000
WR6 6JQ,52.2847720000,-2.3817280000
WR6 6JR,52.2917890000,-2.3601330000
WR6 6JS,52.2929640000,-2.3522100000
WR6 6JT,52.2850840000,-2.3437780000
WR6 6JU,52.2868190000,-2.3287790000
WR6 6JX,52.2920210000,-2.3605450000
WR6 6JY,52.2714430000,-2.3589390000
WR6 6JZ,52.2693660000,-2.3484180000
WR6 6LE,52.2757800000,-2.3185840000
WR6 6LF,52.2804770000,-2.3170350000
WR6 6LG,52.2816660000,-2.3126460000
WR6 6LL,52.2706950000,-2.3088130000
WR6 6LN,52.2693350000,-2.3129070000
WR6 6LP,52.2699810000,-2.3187040000
WR6 6LQ,52.2800810000,-2.3034590000
WR6 6LR,52.2679910000,-2.3296510000
WR6 6LS,52.2703060000,-2.3198450000
WR6 6LU,52.2511710000,-2.4248130000
WR6 6LW,52.2696750000,-2.3117840000
WR6 6LX,52.2660650000,-2.2816760000
WR6 6LY,52.2647570000,-2.2908550000
WR6 6LZ,52.2659950000,-2.2734850000
WR6 6NA,52.2642010000,-2.2694840000
WR6 6NB,52.2660220000,-2.2713120000
WR6 6ND,52.2665230000,-2.2706450000
WR6 6NE,52.2665910000,-2.2683890000
WR6 6NF,52.2647390000,-2.2684220000
WR6 6NG,52.2570420000,-2.2629070000
WR6 6NH,52.2539940000,-2.2504510000
WR6 6NJ,52.2614730000,-2.2509630000
WR6 6NL,52.2675790000,-2.2584700000
WR6 6NN,52.2697950000,-2.2544580000
WR6 6NP,52.2689600000,-2.2643550000
WR6 6NQ,52.2554480000,-2.2680250000
WR6 6NR,52.2663660000,-2.2643290000
WR6 6NT,52.2653970000,-2.2696670000
WR6 6NU,52.2667900000,-2.2670860000
WR6 6NW,52.2702320000,-2.2582080000
WR6 6NX,52.2675000000,-2.2697530000
WR6 6NY,52.3076230000,-2.3736660000
WR6 6PA,52.2378470000,-2.3631370000
WR6 6PB,52.2399660000,-2.3623460000
WR6 6PD,52.2414470000,-2.3659170000
WR6 6PE,52.2348950000,-2.3639770000
WR6 6PF,52.2326590000,-2.3615690000
WR6 6PG,52.2357670000,-2.3755960000
WR6 6PH,52.2334860000,-2.3604070000
WR6 6PJ,52.2272700000,-2.3674140000
WR6 6PL,52.2220580000,-2.3704420000
WR6 6PN,52.2186980000,-2.3891800000
WR6 6PP,52.2170750000,-2.3643880000
WR6 6PQ,52.2301570000,-2.3682260000
WR6 6PR,52.2171260000,-2.3547980000
WR6 6PS,52.2222560000,-2.3456340000
WR6 6PT,52.2230210000,-2.3513780000
WR6 6PU,52.2239580000,-2.3598030000
WR6 6PW,52.2165860000,-2.3779200000
WR6 6PX,52.2339560000,-2.3625930000
WR6 6PY,52.2340940000,-2.3615690000
WR6 6PZ,52.2328230000,-2.3625840000
WR6 6QA,52.2373780000,-2.3578030000
WR6 6QB,52.2356980000,-2.3421950000
WR6 6QD,52.2423670000,-2.3532120000
WR6 6QE,52.2339490000,-2.3588010000
WR6 6QF,52.2301440000,-2.3519000000
WR6 6QG,52.2512620000,-2.3471040000
WR6 6QH,52.2480360000,-2.3562190000
WR6 6QJ,52.2475650000,-2.3645910000
WR6 6QL,52.2478800000,-2.3673470000
WR6 6QN,52.2496620000,-2.3608140000
WR6 6QP,52.2636000000,-2.3586740000
WR6 6QQ,52.2552820000,-2.3472820000
WR6 6QR,52.2632750000,-2.3470960000
WR6 6QS,52.2675230000,-2.3635700000
WR6 6QT,52.2463510000,-2.3805050000
WR6 6QU,52.2354750000,-2.3625470000
WR6 6QW,52.2586150000,-2.3611650000
WR6 6QX,52.2355890000,-2.3635730000
WR6 6QY,52.2352870000,-2.3619450000
WR6 6QZ,52.2345620000,-2.3611480000
WR6 6RA,52.2648810000,-2.3964440000
WR6 6RB,52.2659840000,-2.3923800000
WR6 6RD,52.2662230000,-2.3889360000
WR6 6RE,52.2640600000,-2.3811400000
WR6 6RF,52.2572000000,-2.3769170000
WR6 6RG,52.2565640000,-2.4126900000
WR6 5LG,52.1714700000,-2.3131880000
WR6 5LN,52.1941780000,-2.3139330000
WR6 5LP,52.1908840000,-2.2978480000
WR6 5LQ,52.1700620000,-2.3085430000
WR6 5LR,52.1852820000,-2.2995620000
WR6 5LS,52.1860730000,-2.2876350000
WR6 6RH,52.2690300000,-2.3979030000
WR6 6RJ,52.2793890000,-2.3971890000
WR6 6RL,52.2761060000,-2.3797600000
