NE46 4SW,54.9921070000,-2.1356550000
NE46 4SX,54.9940370000,-2.1547680000
NE46 4SZ,54.9915570000,-2.1140920000
NE46 4TE,55.0367590000,-2.1083460000
NE46 4TF,55.0448360000,-2.1135400000
NE46 4TG,55.0420790000,-2.1083920000
NE46 4TH,55.0412270000,-2.1100090000
NE46 4TL,55.0741420000,-2.0765840000
NE46 4TP,55.0788380000,-2.0490260000
NE46 4TQ,55.0431530000,-2.1067280000
NE46 4TR,55.0827590000,-2.0551180000
NE46 4TS,55.0850800000,-2.0674650000
NE46 4TT,55.0919400000,-2.0819770000
NE46 4TU,54.9800940000,-2.0847880000
NE46 4TW,55.0725650000,-2.0616500000
NE46 9AL,54.9777220000,-2.0888210000
NE46 4AS,55.0379850000,-2.1267420000
NE46 4AT,55.0386510000,-2.1226370000
NE46 4AU,55.0378790000,-2.1244100000
NE46 4AW,55.0376460000,-2.1299570000
NE46 4AX,55.0370080000,-2.1240790000
NE46 4AY,55.0505730000,-2.1282530000
NE46 4AZ,55.0500340000,-2.1334250000
NE46 4BA,55.0513170000,-2.1455820000
NE46 4BB,55.0486160000,-2.1568570000
NE46 4BD,55.0442080000,-2.1536320000
NE46 4BE,55.0351510000,-2.1454460000
NE46 4BG,55.0308590000,-2.1429110000
NE46 4BH,55.0174510000,-2.1480800000
NE46 4BJ,55.0286700000,-2.1548860000
NE46 4BL,55.0335530000,-2.1721620000
NE46 4BN,55.0359490000,-2.1677290000
NE46 4BP,55.0430410000,-2.1668510000
NE46 4BQ,55.0274260000,-2.1480380000
NE46 4BS,55.0439240000,-2.1772610000
NE46 4BT,55.0528030000,-2.1810030000
NE46 4BU,55.0360360000,-2.1253430000
NE46 4BW,55.0397580000,-2.1813110000
NE46 4BX,55.0587020000,-2.1653430000
NE46 4BY,55.0607880000,-2.1735310000
NE46 4BZ,55.0362040000,-2.1779940000
NE46 4DA,55.0420710000,-2.1943340000
NE46 4DB,55.0376240000,-2.2168670000
NE46 4DD,55.0347570000,-2.1285470000
NE46 4DE,55.0314500000,-2.1285520000
NE46 4DF,55.0374130000,-2.1235640000
NE46 4DG,55.0102030000,-2.1319240000
NE46 4DH,55.0146880000,-2.1313750000
NE46 4DJ,55.0166020000,-2.1314130000
NE46 4DL,54.9795150000,-2.0910210000
NE46 4DN,55.0321870000,-2.1283820000
NE46 4DP,54.9823000000,-2.1122150000
NE46 4DQ,54.9787620000,-2.0878160000
NE46 4DR,55.0020870000,-2.1253940000
NE46 4DS,55.0099960000,-2.1328610000
NE46 4DT,55.0139420000,-2.1313100000
NE46 4DU,55.0146060000,-2.1319540000
NE46 4DW,55.0159630000,-2.1318490000
NE46 4DX,55.0156320000,-2.1305650000
NE46 4DY,55.0160190000,-2.1300660000
NE46 4DZ,55.0156940000,-2.1319100000
NE46 4EA,55.0162690000,-2.1319590000
NE46 4EB,55.0155130000,-2.1328640000
NE46 4ED,55.0149020000,-2.1328770000
NE46 4EE,55.0161330000,-2.1327090000
NE46 4EF,55.0169790000,-2.1291860000
NE46 4EG,55.0180630000,-2.1179050000
NE46 4EH,55.0223590000,-2.1169630000
NE46 4EJ,55.0229620000,-2.1216970000
NE46 4EL,55.0253700000,-2.1241370000
NE46 4EN,55.0270320000,-2.1254870000
NE46 4EP,55.0327760000,-2.1297220000
NE46 4EQ,55.0214910000,-2.1125660000
NE46 4ER,55.0296010000,-2.1318230000
NE46 4ES,55.0285160000,-2.1326720000
NE46 4ET,55.0275350000,-2.1343900000
NE46 4EU,55.0288890000,-2.1444840000
NE46 4EW,55.0295530000,-2.1284830000
NE46 4EX,55.0191070000,-2.1027150000
NE46 4EY,55.0189640000,-2.1013850000
NE46 4EZ,55.0114450000,-2.1128510000
NE46 4HA,55.0170690000,-2.1106700000
NE46 4HB,55.0194090000,-2.0954120000
NE46 4HD,55.0178420000,-2.0755150000
NE46 4HE,55.0237560000,-2.0785990000
NE46 4HF,55.0125100000,-2.0849420000
NE46 4HG,55.0086720000,-2.0864970000
NE46 4HH,55.0251100000,-2.1248400000
NE46 4HJ,55.0299700000,-2.1167670000
NE46 4HL,55.0355510000,-2.1070980000
NE46 4HN,55.0345050000,-2.0957290000
NE46 4HP,55.0390490000,-2.0646880000
NE46 4HQ,55.0030620000,-2.0890020000
NE46 4HR,55.0453820000,-2.0502530000
NE46 4HS,55.0395790000,-2.0461930000
NE46 4HT,55.0458500000,-2.0503480000
NE46 4HU,55.0506800000,-2.0691130000
NE46 4HW,55.0361660000,-2.0786550000
NE46 4HX,55.0624370000,-2.0523720000
NE46 4HY,55.0166880000,-2.1319380000
NE46 4JA,54.9777220000,-2.0888210000
NE46 4JH,54.9770530000,-2.0896090000
NE46 4JN,54.9776030000,-2.0907270000
NE46 4JR,54.9772070000,-2.0888290000
NE46 4JS,54.9773880000,-2.0873920000
NE46 4JT,54.9809570000,-2.0751250000
NE46 4JU,54.9797930000,-2.0915060000
NE46 4JW,54.9774660000,-2.0903450000
NE46 4JX,54.9812060000,-2.0881190000
NE46 4JY,54.9824320000,-2.0862370000
NE46 4LA,54.9828500000,-2.0892940000
NE46 4LB,54.9847570000,-2.0893990000
NE46 4LD,54.9862600000,-2.0950370000
NE46 4LE,54.9862460000,-2.0800730000
NE46 4LF,54.9849530000,-2.0791640000
NE46 4LG,54.9861130000,-2.0777910000
NE46 4LH,54.9861210000,-2.0788690000
NE46 4LJ,54.9883250000,-2.0762800000
NE46 4LL,54.9850000000,-2.0752260000
NE46 4LN,54.9841650000,-2.0744120000
NE46 4LP,54.9825610000,-2.0664250000
NE46 4LQ,54.9863470000,-2.0779320000
NE46 4LR,54.9808630000,-2.0469850000
NE46 4LS,54.9837300000,-2.0452220000
NE46 4LT,54.9880740000,-2.0580260000
NE46 4LU,54.9913650000,-2.0474590000
NE46 4LW,54.9848410000,-2.0718660000
NE46 4LX,54.9952280000,-2.0336370000
NE46 4LY,54.9921230000,-2.0664090000
NE46 4LZ,54.9957100000,-2.0631950000
NE46 4NA,55.0004150000,-2.0641800000
NE46 4NB,54.9974300000,-2.0539600000
NE46 4NE,55.0043120000,-2.0330200000
NE46 4NF,55.0104190000,-2.0381770000
NE46 4NG,55.0135970000,-2.0703070000
NE46 4NH,54.9945840000,-2.1062860000
NE46 4NJ,54.9927650000,-2.1099690000
NE46 4NL,55.0155670000,-2.1323950000
NE46 4NQ,55.0217600000,-2.0640030000
NE46 4NT,54.9774850000,-2.0931950000
NE46 4NU,54.9779160000,-2.0929610000
NE46 4PB,54.9810550000,-2.1008750000
NE46 4PD,54.9849460000,-2.1013070000
NE46 4PE,54.9861990000,-2.1064200000
NE46 4PF,54.9877810000,-2.1031360000
NE46 4PG,54.9891020000,-2.1065370000
NE46 4PH,54.9927600000,-2.1057340000
NE46 4PJ,54.9934220000,-2.1059950000
NE46 4PL,54.9939650000,-2.1044870000
NE46 4PN,54.9935410000,-2.1064710000
NE46 4PP,54.9929200000,-2.1069850000
NE46 4PQ,54.9901350000,-2.1064150000
NE46 4PS,54.9930260000,-2.1064940000
NE46 4PT,54.9924500000,-2.1102340000
NE46 4PU,54.9923700000,-2.1094990000
NE46 4PW,54.9930190000,-2.1077040000
