113014,1995-05-31 00:00:00Z,ME6 5BT,Detached,New Build,Freehold,66,,TOM JOYCE CLOSE,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3241700000,0.4356170000
46500,1995-03-07 00:00:00Z,ME6 5HP,Semi-Detached,Established,Freehold,230,,SALTINGS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3272680000,0.4448820000
78500,1995-05-12 00:00:00Z,ME6 5EQ,Semi-Detached,Established,Freehold,188,,MALLING ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3254680000,0.4402080000
68600,1995-07-28 00:00:00Z,ME6 5QW,Semi-Detached,Established,Freehold,22,,WILLOWSIDE,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3316800000,0.4446720000
28000,1995-01-31 00:00:00Z,ME6 5PB,Terraced,Established,Freehold,94,,HOLBOROUGH ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3326740000,0.4440070000
27000,1995-07-28 00:00:00Z,ME6 5RW,Semi-Detached,Established,Freehold,46,,GASSONS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3286460000,0.4300980000
50000,1995-11-30 00:00:00Z,ME6 5PY,Terraced,Established,Freehold,12,,LUCAS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3258640000,0.4298500000
54750,1995-04-28 00:00:00Z,ME6 5JP,Semi-Detached,Established,Freehold,41,,APPLE CLOSE,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3205250000,0.4391850000
53500,1995-09-28 00:00:00Z,ME6 5NS,Semi-Detached,Established,Freehold,27,,BUSBRIDGE ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3252950000,0.4295190000
54500,1995-05-09 00:00:00Z,ME6 5RG,Semi-Detached,Established,Freehold,47,,FREELANDS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3282720000,0.4312550000
45500,1995-08-31 00:00:00Z,ME6 5JN,Terraced,Established,Freehold,272,,MALLING ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3203950000,0.4372110000
46000,1995-02-28 00:00:00Z,ME6 5HA,Terraced,Established,Freehold,79,,SALTINGS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3254690000,0.4427480000
47000,1995-02-10 00:00:00Z,ME6 5PY,Terraced,Established,Freehold,18,,LUCAS ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3258640000,0.4298500000
31000,1995-05-31 00:00:00Z,ME6 5DY,Terraced,Established,Freehold,25,,BRAMLEY ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3285700000,0.4402430000
47500,1995-05-19 00:00:00Z,ME6 5DB,Terraced,Established,Freehold,5,,HIGH STREET,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3304180000,0.4417910000
40500,1995-05-26 00:00:00Z,ME6 5AD,Terraced,Established,Freehold,7,,OXFORD STREET,,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3273920000,0.4419750000
37500,1995-09-12 00:00:00Z,ME6 5NF,Terraced,Established,Freehold,OSTLERS COURT,4,HOLBOROUGH ROAD,SNODLAND,SNODLAND,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.3305310000,0.4432330000
