67500,1995-04-13 00:00:00Z,CW7 2SY,Detached,New Build,Freehold,27,,HAWKSHEAD WAY,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1973040000,-2.5305130000
65250,1995-01-13 00:00:00Z,CW7 3FA,Detached,New Build,Freehold,6,,LINNET CLOSE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1891970000,-2.5031900000
85000,1995-06-30 00:00:00Z,CW7 2SY,Detached,New Build,Freehold,47,,HAWKSHEAD WAY,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1973040000,-2.5305130000
36000,1995-08-31 00:00:00Z,CW7 2JT,Terraced,Established,Freehold,63,,WOODFORD LANE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1881210000,-2.5435990000
33500,1995-04-28 00:00:00Z,CW7 1HQ,Terraced,Established,Freehold,15,,JOHN STREET,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1903230000,-2.5330150000
73000,1995-12-15 00:00:00Z,CW7 2SX,Detached,New Build,Freehold,1,,TROUTBECK GROVE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1974290000,-2.5286280000
11550,1995-12-21 00:00:00Z,CW7 2LU,Terraced,Established,Freehold,68,,DELAMERE STREET,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1911080000,-2.5424240000
52000,1995-09-29 00:00:00Z,CW7 2TW,Semi-Detached,Established,Freehold,9,,BARNBROOK CLOSE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1928720000,-2.5503350000
36000,1995-03-31 00:00:00Z,CW7 2RE,Semi-Detached,Established,Freehold,12,,FOREST ROAD,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1885190000,-2.5469120000
75950,1995-09-21 00:00:00Z,CW7 2TS,Detached,New Build,Freehold,18,,FARRIERS WAY,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1909610000,-2.5534830000
71000,1995-03-31 00:00:00Z,CW7 3UL,Detached,New Build,Freehold,15,,COLLINGTREE AVENUE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.2047420000,-2.5110070000
35000,1995-10-31 00:00:00Z,CW7 1HP,Terraced,Established,Freehold,6,,LATHAM STREET,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1900620000,-2.5356620000
37000,1995-12-01 00:00:00Z,CW7 2HB,Terraced,Established,Freehold,27,,SAXON CROSSWAY,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1945840000,-2.5415560000
44950,1995-11-24 00:00:00Z,CW7 3HF,Semi-Detached,Established,Freehold,36,,WALNUT DRIVE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1926230000,-2.5072860000
92000,1995-06-09 00:00:00Z,CW7 1PB,Detached,Established,Leasehold,2,,SWANLOW AVENUE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1738080000,-2.5301780000
74950,1995-12-01 00:00:00Z,CW7 1SX,Detached,New Build,Freehold,5,,MINSTER CLOSE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1754860000,-2.5308720000
76000,1995-06-23 00:00:00Z,CW7 2UJ,Detached,New Build,Freehold,12,,WILLOW CLOSE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.2002960000,-2.5307600000
45000,1995-12-01 00:00:00Z,CW7 1DJ,Terraced,Established,Freehold,29,,DUNKIRK AVENUE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1859760000,-2.5267820000
47900,1995-02-24 00:00:00Z,CW7 2RE,Detached,Established,Freehold,10,,FOREST ROAD,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1885190000,-2.5469120000
46000,1995-12-15 00:00:00Z,CW7 1PN,Semi-Detached,Established,Freehold,10,,TUDOR CLOSE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1770870000,-2.5326270000
56000,1995-08-24 00:00:00Z,CW7 3NN,Semi-Detached,Established,Freehold,198,,MIDDLEWICH ROAD,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1912490000,-2.4807790000
58950,1995-12-22 00:00:00Z,CW7 2SX,Detached,New Build,Freehold,7,,TROUTBECK GROVE,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1974290000,-2.5286280000
15000,1995-12-01 00:00:00Z,CW7 2QD,Terraced,Established,Leasehold,23,,ALUNDALE ROAD,WINSFORD,WINSFORD,VALE ROYAL,CHESHIRE,Standard,Addition,53.1996760000,-2.5386560000
